id,salary_from,salary_to,target_prof
226876,0,0,повар
16855,0,0,повар
257685,0,0,повар
373177,0,0,повар
382041,0,0,повар
149090,0,0,повар
89349,0,0,повар
460603,0,0,повар
283929,0,0,повар
365946,0,0,повар
253551,0,0,повар
432645,0,0,повар
305500,0,0,повар
331022,0,0,повар
117606,0,0,повар
427709,0,0,повар
115974,0,0,повар
61675,0,0,повар
417217,0,0,повар
131761,0,0,повар
171233,0,0,повар
392420,0,0,повар
239331,0,0,повар
146018,0,0,повар
326465,0,0,повар
13340,0,0,повар
14059,0,0,повар
77978,0,0,повар
9745,0,0,повар
47556,0,0,повар
386224,0,0,повар
296687,0,0,повар
448212,0,0,повар
230707,0,0,повар
443134,0,0,повар
196280,0,0,повар
221841,0,0,повар
45684,0,0,повар
458102,0,0,повар
339659,0,0,повар
28516,0,0,повар
192434,0,0,повар
306041,0,0,повар
295682,0,0,повар
133084,0,0,повар
387247,0,0,повар
132967,0,0,повар
104354,0,0,повар
293020,0,0,повар
240950,0,0,повар
52290,0,0,повар
2879,0,0,повар
440404,0,0,повар
181173,0,0,повар
13312,0,0,повар
367365,0,0,повар
394560,0,0,повар
128905,0,0,повар
256037,0,0,повар
26963,0,0,повар
210583,0,0,повар
89674,0,0,повар
179225,0,0,повар
160956,0,0,повар
245259,0,0,повар
444240,0,0,повар
297808,0,0,повар
170577,0,0,повар
88253,0,0,повар
6790,0,0,повар
415752,0,0,повар
150601,0,0,повар
148559,0,0,повар
245184,0,0,повар
307346,0,0,повар
364651,0,0,повар
280261,0,0,повар
335180,0,0,повар
68183,0,0,повар
206179,0,0,повар
23580,0,0,повар
465679,0,0,повар
260022,0,0,повар
80489,0,0,повар
85518,0,0,повар
91592,0,0,повар
63894,0,0,повар
211480,0,0,повар
233498,0,0,повар
228337,0,0,повар
368992,0,0,повар
182161,0,0,повар
384003,0,0,повар
345467,0,0,повар
161102,0,0,повар
194289,0,0,повар
373710,0,0,повар
153957,0,0,повар
418321,0,0,повар
133708,0,0,повар
305627,0,0,повар
453569,0,0,повар
304016,0,0,повар
357790,0,0,повар
351802,0,0,повар
175603,0,0,повар
224790,0,0,повар
149849,0,0,повар
42733,0,0,повар
300238,0,0,повар
37415,0,0,повар
182773,0,0,повар
134840,0,0,повар
365474,0,0,повар
461514,0,0,повар
395470,0,0,повар
357380,0,0,повар
353150,0,0,повар
258068,0,0,повар
212773,0,0,повар
208860,0,0,повар
361591,0,0,повар
85613,0,0,повар
355841,0,0,повар
19301,0,0,повар
335349,0,0,повар
252556,0,0,повар
456657,0,0,повар
345497,0,0,повар
423334,0,0,повар
352421,0,0,повар
327389,0,0,повар
279304,0,0,повар
37011,0,0,повар
338098,0,0,повар
283878,0,0,повар
443814,0,0,повар
109212,0,0,повар
369924,0,0,повар
463298,0,0,повар
391140,0,0,повар
441902,0,0,повар
457466,0,0,повар
378218,0,0,повар
106321,0,0,повар
370385,0,0,повар
235351,0,0,повар
346845,0,0,повар
97742,0,0,повар
31074,0,0,повар
439968,0,0,повар
188719,0,0,повар
85180,0,0,повар
21903,0,0,повар
394568,0,0,повар
374170,0,0,повар
192926,0,0,повар
382127,0,0,повар
97805,0,0,повар
100714,0,0,повар
183954,0,0,повар
166642,0,0,повар
194007,0,0,повар
8268,0,0,повар
417350,0,0,повар
272391,0,0,повар
60031,0,0,повар
338825,0,0,повар
426658,0,0,повар
295895,0,0,повар
191027,0,0,повар
432318,0,0,повар
3999,0,0,повар
363535,0,0,повар
242356,0,0,повар
169799,0,0,повар
141502,0,0,повар
13196,0,0,повар
165136,0,0,повар
410168,0,0,повар
455987,0,0,повар
465264,0,0,повар
92829,0,0,повар
77157,0,0,повар
294664,0,0,повар
339846,0,0,повар
119733,0,0,повар
55628,0,0,повар
330848,0,0,повар
106651,0,0,повар
12446,0,0,повар
247740,0,0,повар
283373,0,0,повар
446136,0,0,повар
443722,0,0,повар
75030,0,0,повар
253020,0,0,повар
415388,0,0,повар
78635,0,0,повар
424145,0,0,повар
409581,0,0,повар
434800,0,0,повар
318207,0,0,повар
265796,0,0,повар
195294,0,0,повар
17657,0,0,повар
395183,0,0,повар
74919,0,0,повар
441883,0,0,повар
161905,0,0,повар
427532,0,0,повар
229666,0,0,повар
39385,0,0,повар
250962,0,0,повар
291952,0,0,повар
152933,0,0,повар
113975,0,0,повар
436194,0,0,повар
339557,0,0,повар
427658,0,0,повар
294663,0,0,повар
454021,0,0,повар
158832,0,0,повар
179827,0,0,повар
60869,0,0,повар
168846,0,0,повар
64892,0,0,повар
184639,0,0,повар
181862,0,0,повар
36635,0,0,повар
191053,0,0,повар
109885,0,0,повар
281643,0,0,повар
466173,0,0,повар
459330,0,0,повар
249892,0,0,повар
131470,0,0,повар
228587,0,0,повар
436515,0,0,повар
117803,0,0,повар
133955,0,0,повар
214058,0,0,повар
28172,0,0,повар
79346,0,0,повар
455116,0,0,повар
303080,0,0,повар
1604,0,0,повар
25580,0,0,повар
387628,0,0,повар
357613,0,0,повар
61087,0,0,повар
51954,0,0,повар
399272,0,0,повар
30054,0,0,повар
145437,0,0,повар
35649,0,0,повар
434557,0,0,повар
428101,0,0,повар
265168,0,0,повар
84492,0,0,повар
309388,0,0,повар
51736,0,0,повар
424553,0,0,повар
284391,0,0,повар
94552,0,0,повар
374422,0,0,повар
340230,0,0,повар
320868,0,0,повар
411842,0,0,повар
149394,0,0,повар
194774,0,0,повар
302175,0,0,повар
236364,0,0,повар
88866,0,0,повар
66891,0,0,повар
402383,0,0,повар
92440,0,0,повар
315862,0,0,повар
224004,0,0,повар
223054,0,0,повар
401084,0,0,повар
235770,0,0,повар
465398,0,0,повар
247390,0,0,повар
433792,0,0,повар
173854,0,0,повар
389785,0,0,повар
16673,0,0,повар
459508,0,0,повар
352689,0,0,повар
36424,0,0,повар
389804,0,0,повар
420682,0,0,повар
417535,0,0,повар
127739,0,0,повар
253016,0,0,повар
223440,0,0,повар
367628,0,0,повар
48278,0,0,повар
5484,0,0,повар
232708,0,0,повар
426348,0,0,повар
448100,0,0,повар
272289,0,0,повар
177823,0,0,повар
142130,0,0,повар
96698,0,0,повар
90832,0,0,повар
256355,0,0,повар
51903,0,0,повар
309161,0,0,повар
393474,0,0,повар
326129,0,0,повар
455785,0,0,повар
163064,0,0,повар
80890,0,0,повар
27185,0,0,повар
136678,0,0,повар
437405,0,0,повар
407658,0,0,повар
171620,0,0,повар
407828,0,0,повар
86274,0,0,повар
163375,0,0,повар
456986,0,0,повар
8867,0,0,повар
36625,0,0,повар
199197,0,0,повар
207046,0,0,повар
71678,0,0,повар
274186,0,0,повар
465969,0,0,повар
403947,0,0,повар
459231,0,0,повар
413319,0,0,повар
353666,0,0,повар
20724,0,0,повар
381093,0,0,повар
399047,0,0,повар
319831,0,0,повар
96195,0,0,повар
272638,0,0,повар
431382,0,0,повар
94813,0,0,повар
22824,0,0,повар
198604,0,0,повар
294102,0,0,повар
201768,0,0,повар
457887,0,0,повар
37331,0,0,повар
5782,0,0,повар
165762,0,0,повар
16151,0,0,повар
307064,0,0,повар
5512,0,0,повар
419514,0,0,повар
118646,0,0,повар
461734,0,0,повар
353138,0,0,повар
14170,0,0,повар
167115,0,0,повар
73852,0,0,повар
122045,0,0,повар
91581,0,0,повар
466996,0,0,повар
390782,0,0,повар
362002,0,0,повар
132546,0,0,повар
300084,0,0,повар
97085,0,0,повар
209577,0,0,повар
389979,0,0,повар
349482,0,0,повар
4156,0,0,повар
428180,0,0,повар
150211,0,0,повар
290074,0,0,повар
128816,0,0,повар
84662,0,0,повар
454900,0,0,повар
292250,0,0,повар
238591,0,0,повар
451060,0,0,повар
442475,0,0,повар
441643,0,0,повар
306054,0,0,повар
282169,0,0,повар
289619,0,0,повар
225312,0,0,повар
245987,0,0,повар
103257,0,0,повар
294602,0,0,повар
65806,0,0,повар
21578,0,0,повар
371688,0,0,повар
342441,0,0,повар
12573,0,0,повар
108179,0,0,повар
46524,0,0,повар
202890,0,0,повар
155257,0,0,повар
163036,0,0,повар
73044,0,0,повар
188357,0,0,повар
15368,0,0,повар
4104,0,0,повар
104108,0,0,повар
414970,0,0,повар
14957,0,0,повар
415830,0,0,повар
130814,0,0,повар
146340,0,0,повар
322844,0,0,повар
17794,0,0,повар
383126,0,0,повар
22367,0,0,повар
250074,0,0,повар
182874,0,0,повар
43182,0,0,повар
83159,0,0,повар
453874,0,0,повар
321696,0,0,повар
273102,0,0,повар
461132,0,0,повар
289917,0,0,повар
375453,0,0,повар
1611,0,0,повар
326517,0,0,повар
27362,0,0,повар
289222,0,0,повар
451624,0,0,повар
335997,0,0,повар
141350,0,0,повар
128261,0,0,повар
69480,0,0,повар
305308,0,0,повар
240828,0,0,повар
57533,0,0,повар
401067,0,0,повар
422501,0,0,повар
176991,0,0,повар
359455,0,0,повар
184215,0,0,повар
319985,0,0,повар
80748,0,0,повар
56764,0,0,повар
158889,0,0,повар
469665,0,0,повар
33880,0,0,повар
246326,0,0,повар
443587,0,0,повар
205799,0,0,повар
35613,0,0,повар
381893,0,0,повар
371135,0,0,повар
393220,0,0,повар
156297,0,0,повар
441218,0,0,повар
452283,0,0,повар
373201,0,0,повар
36928,0,0,повар
262233,0,0,повар
217966,0,0,повар
72031,0,0,повар
56743,0,0,повар
5744,0,0,повар
234770,0,0,повар
98673,0,0,повар
220380,0,0,повар
321270,0,0,повар
440996,0,0,повар
219936,0,0,повар
102192,0,0,повар
144078,0,0,повар
178242,0,0,повар
194740,0,0,повар
277003,0,0,повар
51572,0,0,повар
159918,0,0,повар
449026,0,0,повар
37066,0,0,повар
69,0,0,повар
181068,0,0,повар
254454,0,0,повар
406862,0,0,повар
346279,0,0,повар
308428,0,0,повар
81248,0,0,повар
36813,0,0,повар
264992,0,0,повар
451967,0,0,повар
332573,0,0,повар
251779,0,0,повар
415782,0,0,повар
63960,0,0,повар
79835,0,0,повар
233957,0,0,повар
143250,0,0,повар
408190,0,0,повар
99288,0,0,повар
335395,0,0,повар
260762,0,0,повар
466268,0,0,повар
227682,0,0,повар
429860,0,0,повар
235380,0,0,повар
296788,0,0,повар
108465,0,0,повар
248348,0,0,повар
305195,0,0,повар
225122,0,0,повар
361107,0,0,повар
83574,0,0,повар
4908,0,0,повар
89528,0,0,повар
234060,0,0,повар
194720,0,0,повар
364052,0,0,повар
360228,0,0,повар
319223,0,0,повар
30716,0,0,повар
55627,0,0,повар
323542,0,0,повар
329300,0,0,повар
131473,0,0,повар
366244,0,0,повар
259956,0,0,повар
191656,0,0,повар
299605,0,0,повар
108646,0,0,повар
355749,0,0,повар
451729,0,0,повар
181744,0,0,повар
459976,0,0,повар
36121,0,0,повар
132460,0,0,повар
345761,0,0,повар
266082,0,0,повар
191978,0,0,повар
122582,0,0,повар
61324,0,0,повар
430242,0,0,повар
341285,0,0,повар
310924,0,0,повар
194002,0,0,повар
6057,0,0,повар
406295,0,0,повар
460008,0,0,повар
46695,0,0,повар
272932,0,0,повар
398219,0,0,повар
446119,0,0,повар
305521,0,0,повар
216953,0,0,повар
146869,0,0,повар
398066,0,0,повар
443489,0,0,повар
301768,0,0,повар
205887,0,0,повар
98558,0,0,повар
184550,0,0,повар
403005,0,0,повар
416747,0,0,повар
151888,0,0,повар
450165,0,0,повар
436178,0,0,повар
386187,0,0,повар
368459,0,0,повар
103981,0,0,повар
434407,0,0,повар
123163,0,0,повар
280821,0,0,повар
387058,0,0,повар
278317,0,0,повар
383668,0,0,повар
235923,0,0,повар
469241,0,0,повар
213563,0,0,повар
3051,0,0,повар
197747,0,0,повар
126818,0,0,повар
10235,0,0,повар
248683,0,0,повар
464758,0,0,повар
453495,0,0,повар
430524,0,0,повар
66221,0,0,повар
448611,0,0,повар
141055,0,0,повар
13921,0,0,повар
251238,0,0,повар
143760,0,0,повар
449691,0,0,повар
12587,0,0,повар
404713,0,0,повар
406622,0,0,повар
111871,0,0,повар
149343,0,0,повар
257454,0,0,повар
373923,0,0,повар
184339,0,0,повар
245108,0,0,повар
272323,0,0,повар
139061,0,0,повар
249192,0,0,повар
121482,0,0,повар
252249,0,0,повар
100993,0,0,повар
116451,0,0,повар
306760,0,0,повар
355803,0,0,повар
349422,0,0,повар
173517,0,0,повар
316394,0,0,повар
429737,0,0,повар
183714,0,0,повар
217049,0,0,повар
55490,0,0,повар
359326,0,0,повар
110563,0,0,повар
12246,0,0,повар
59672,0,0,повар
60131,0,0,повар
145363,0,0,повар
17680,0,0,повар
361450,0,0,повар
182373,0,0,повар
421414,0,0,повар
242831,0,0,повар
61745,0,0,повар
313619,0,0,повар
8017,0,0,повар
322207,0,0,повар
57218,0,0,повар
130573,0,0,повар
462984,0,0,повар
380504,0,0,повар
117825,0,0,повар
98417,0,0,повар
23585,0,0,повар
411333,0,0,повар
316111,0,0,повар
187042,0,0,повар
207889,0,0,повар
102964,0,0,повар
313415,0,0,повар
161049,0,0,повар
1361,0,0,повар
375243,0,0,повар
449939,0,0,повар
133720,0,0,повар
261354,0,0,повар
189917,0,0,повар
332576,0,0,повар
144867,0,0,повар
171308,0,0,повар
82513,0,0,повар
376008,0,0,повар
38277,0,0,повар
314952,0,0,повар
2920,0,0,повар
325042,0,0,повар
161476,0,0,повар
90815,0,0,повар
398315,0,0,повар
432471,0,0,повар
385059,0,0,повар
13041,0,0,повар
91043,0,0,повар
405209,0,0,повар
31603,0,0,повар
24351,0,0,повар
341061,0,0,повар
244251,0,0,повар
401253,0,0,повар
86257,0,0,повар
43415,0,0,повар
143191,0,0,повар
165606,0,0,повар
353206,0,0,повар
411191,0,0,повар
160612,0,0,повар
382623,0,0,повар
220877,0,0,повар
377518,0,0,повар
107400,0,0,повар
15356,0,0,повар
224611,0,0,повар
258473,0,0,повар
233778,0,0,повар
382155,0,0,повар
126696,0,0,повар
431085,0,0,повар
376009,0,0,повар
340918,0,0,повар
319544,0,0,повар
18232,0,0,повар
310104,0,0,повар
416276,0,0,повар
47565,0,0,повар
317254,0,0,повар
467,0,0,повар
454390,0,0,повар
291219,0,0,повар
270913,0,0,повар
397285,0,0,повар
435139,0,0,повар
13506,0,0,повар
422249,0,0,повар
67969,0,0,повар
237391,0,0,повар
130312,0,0,повар
186659,0,0,повар
186339,0,0,повар
155778,0,0,повар
257920,0,0,повар
280870,0,0,повар
119516,0,0,повар
134299,0,0,повар
344551,0,0,повар
310846,0,0,повар
431722,0,0,повар
361926,0,0,повар
222486,0,0,повар
300087,0,0,повар
180929,0,0,повар
351832,0,0,повар
231672,0,0,повар
315764,0,0,повар
308223,0,0,повар
296224,0,0,повар
306467,0,0,повар
25698,0,0,повар
292362,0,0,повар
458489,0,0,повар
419754,0,0,повар
118666,0,0,повар
129578,0,0,повар
150793,0,0,повар
326602,0,0,повар
421644,0,0,повар
289103,0,0,повар
413278,0,0,повар
404582,0,0,повар
346740,0,0,повар
317752,0,0,повар
411721,0,0,повар
191811,0,0,повар
284562,0,0,повар
336870,0,0,повар
79383,0,0,повар
455424,0,0,повар
183530,0,0,повар
135912,0,0,повар
48485,0,0,повар
208411,0,0,повар
464587,0,0,повар
343634,0,0,повар
169544,0,0,повар
43406,0,0,повар
334328,0,0,повар
183919,0,0,повар
466645,0,0,повар
5203,0,0,повар
243305,0,0,повар
320589,0,0,повар
26419,0,0,повар
360962,0,0,повар
47274,0,0,повар
139846,0,0,повар
177820,0,0,повар
359785,0,0,повар
72739,0,0,повар
150999,0,0,повар
75813,0,0,повар
275217,0,0,повар
15305,0,0,повар
296726,0,0,повар
433690,0,0,повар
105571,0,0,повар
251165,0,0,повар
67957,0,0,повар
217210,0,0,повар
110808,0,0,повар
331113,0,0,повар
389242,0,0,повар
102017,0,0,повар
460228,0,0,повар
133863,0,0,повар
172886,0,0,повар
401472,0,0,повар
141991,0,0,повар
436866,0,0,повар
239887,0,0,повар
198138,0,0,повар
13083,0,0,повар
410921,0,0,повар
121053,0,0,повар
292683,0,0,повар
344043,0,0,повар
253634,0,0,повар
184612,0,0,повар
323335,0,0,повар
69245,0,0,повар
311336,0,0,повар
436738,0,0,повар
143813,0,0,повар
40435,0,0,повар
427520,0,0,повар
171117,0,0,повар
127601,0,0,повар
94408,0,0,повар
54658,0,0,повар
132422,0,0,повар
354559,0,0,повар
103102,0,0,повар
215288,0,0,повар
145634,0,0,повар
37814,0,0,повар
187590,0,0,повар
85554,0,0,повар
174565,0,0,повар
38842,0,0,повар
389617,0,0,повар
430726,0,0,повар
359869,0,0,повар
401146,0,0,повар
23998,0,0,повар
15527,0,0,повар
401692,0,0,повар
195171,0,0,повар
303958,0,0,повар
458322,0,0,повар
371802,0,0,повар
280252,0,0,повар
177365,0,0,повар
149814,0,0,повар
354518,0,0,повар
249303,0,0,повар
134757,0,0,повар
364814,0,0,повар
83607,0,0,повар
808,0,0,повар
113887,0,0,повар
375442,0,0,повар
198434,0,0,повар
71981,0,0,повар
114449,0,0,повар
103653,0,0,повар
181244,0,0,повар
123599,0,0,повар
80980,0,0,повар
211578,0,0,повар
277011,0,0,повар
343324,0,0,повар
353564,0,0,повар
155954,0,0,повар
154959,0,0,повар
109787,0,0,повар
276591,0,0,повар
125546,0,0,повар
273315,0,0,повар
86314,0,0,повар
266221,0,0,повар
133783,0,0,повар
330543,0,0,повар
406959,0,0,повар
438092,0,0,повар
242848,0,0,повар
409653,0,0,повар
358339,0,0,повар
268833,0,0,повар
438483,0,0,повар
280075,0,0,повар
246220,0,0,повар
314766,0,0,повар
11006,0,0,повар
390334,0,0,повар
38356,0,0,повар
382502,0,0,повар
334042,0,0,повар
173761,0,0,повар
7215,0,0,повар
340572,0,0,повар
39186,0,0,повар
247043,0,0,повар
201658,0,0,повар
67083,0,0,повар
410990,0,0,повар
406530,0,0,повар
113216,0,0,повар
212654,0,0,повар
133584,0,0,повар
23739,0,0,повар
431356,0,0,повар
259651,0,0,повар
389322,0,0,повар
18429,0,0,повар
63754,0,0,повар
398883,0,0,повар
128290,0,0,повар
197971,0,0,повар
176671,0,0,повар
173318,0,0,повар
182235,0,0,повар
73866,0,0,повар
397440,0,0,повар
114775,0,0,повар
261338,0,0,повар
10554,0,0,повар
313216,0,0,повар
113137,0,0,повар
18757,0,0,повар
172407,0,0,повар
442759,0,0,повар
427368,0,0,повар
382606,0,0,повар
234909,0,0,повар
99452,0,0,повар
311677,0,0,повар
329265,0,0,повар
98574,0,0,повар
200586,0,0,повар
283462,0,0,повар
186508,0,0,повар
147683,0,0,повар
448884,0,0,повар
236633,0,0,повар
221794,0,0,повар
151686,0,0,повар
316675,0,0,повар
59176,0,0,повар
210883,0,0,повар
12152,0,0,повар
235538,0,0,повар
300975,0,0,повар
169768,0,0,повар
223653,0,0,повар
44775,0,0,повар
242202,0,0,повар
216474,0,0,повар
366162,0,0,повар
452114,0,0,повар
363427,0,0,повар
360464,0,0,повар
305794,0,0,повар
260727,0,0,повар
421731,0,0,повар
130203,0,0,повар
145836,0,0,повар
202399,0,0,повар
23713,0,0,повар
328892,0,0,повар
173742,0,0,повар
304783,0,0,повар
125455,0,0,повар
70433,0,0,повар
35956,0,0,повар
35504,0,0,повар
236353,0,0,повар
149164,0,0,повар
420328,0,0,повар
102584,0,0,повар
201642,0,0,повар
450759,0,0,повар
27651,0,0,повар
60515,0,0,повар
420086,0,0,повар
163621,0,0,повар
394598,0,0,повар
463081,0,0,повар
165707,0,0,повар
304395,0,0,повар
386780,0,0,повар
455331,0,0,повар
450538,0,0,повар
165810,0,0,повар
139647,0,0,повар
15279,0,0,повар
273297,0,0,повар
225144,0,0,повар
181730,0,0,повар
107152,0,0,повар
455333,0,0,повар
108029,0,0,повар
226125,0,0,повар
331102,0,0,повар
391517,0,0,повар
376517,0,0,повар
104512,0,0,повар
392567,0,0,повар
440306,0,0,повар
425517,0,0,повар
431589,0,0,повар
450714,0,0,повар
57965,0,0,повар
128534,0,0,повар
371149,0,0,повар
116560,0,0,повар
394045,0,0,повар
55230,0,0,повар
308772,0,0,повар
186197,0,0,повар
17576,0,0,повар
414783,0,0,повар
61974,0,0,повар
132514,0,0,повар
295050,0,0,повар
131609,0,0,повар
272637,0,0,повар
259850,0,0,повар
22892,0,0,повар
318191,0,0,повар
133101,0,0,повар
341834,0,0,повар
457603,0,0,повар
276521,0,0,повар
28290,0,0,повар
87498,0,0,повар
111811,0,0,повар
88738,0,0,повар
258008,0,0,повар
44545,0,0,повар
84456,0,0,повар
261433,0,0,повар
43735,0,0,повар
454259,0,0,повар
165588,0,0,повар
357546,0,0,повар
74199,0,0,повар
447073,0,0,повар
13585,0,0,повар
326393,0,0,повар
445324,0,0,повар
303646,0,0,повар
147956,0,0,повар
251360,0,0,повар
141503,0,0,повар
220687,0,0,повар
143048,0,0,повар
224535,0,0,повар
310589,0,0,повар
252911,0,0,повар
68668,0,0,повар
294254,0,0,повар
278388,0,0,повар
262391,0,0,повар
33048,0,0,повар
72102,0,0,повар
185044,0,0,повар
44967,0,0,повар
454410,0,0,повар
266278,0,0,повар
181903,0,0,повар
271390,0,0,повар
275959,0,0,повар
325189,0,0,повар
116910,0,0,повар
4283,0,0,повар
456645,0,0,повар
52887,0,0,повар
317343,0,0,повар
192646,0,0,повар
391812,0,0,повар
14840,0,0,повар
127146,0,0,повар
141184,0,0,повар
176839,0,0,повар
197719,0,0,повар
340647,0,0,повар
177153,0,0,повар
167557,0,0,повар
104610,0,0,повар
251040,0,0,повар
341178,0,0,повар
238564,0,0,повар
288601,0,0,повар
90292,0,0,повар
128099,0,0,повар
258329,0,0,повар
397641,0,0,повар
437574,0,0,повар
317549,0,0,повар
15564,0,0,повар
55828,0,0,повар
254060,0,0,повар
186750,0,0,повар
138593,0,0,повар
367739,0,0,повар
121812,0,0,повар
306492,0,0,повар
55180,0,0,повар
425236,0,0,повар
403052,0,0,повар
283615,0,0,повар
270058,0,0,повар
236729,0,0,повар
240610,0,0,повар
192471,0,0,повар
278313,0,0,повар
365158,0,0,повар
402274,0,0,повар
225067,0,0,повар
182789,0,0,повар
465624,0,0,повар
355907,0,0,повар
15769,0,0,повар
247159,0,0,повар
264669,0,0,повар
59502,0,0,повар
432796,0,0,повар
34382,0,0,повар
275360,0,0,повар
28466,0,0,повар
120285,0,0,повар
348969,0,0,повар
67288,0,0,повар
348267,0,0,повар
335662,0,0,повар
157170,0,0,повар
30156,0,0,повар
167616,0,0,повар
194013,0,0,повар
294975,0,0,повар
190227,0,0,повар
375993,0,0,повар
165807,0,0,повар
66067,0,0,повар
116589,0,0,повар
373772,0,0,повар
251617,0,0,повар
221543,0,0,повар
391829,0,0,повар
99181,0,0,повар
348092,0,0,повар
175444,0,0,повар
374604,0,0,повар
370131,0,0,повар
135491,0,0,повар
140378,0,0,повар
390865,0,0,повар
354999,0,0,повар
114277,0,0,повар
455485,0,0,повар
365136,0,0,повар
18002,0,0,повар
229760,0,0,повар
142906,0,0,повар
32734,0,0,повар
333265,0,0,повар
47719,0,0,повар
26179,0,0,повар
416526,0,0,повар
227727,0,0,повар
373307,0,0,повар
345072,0,0,повар
214305,0,0,повар
138347,0,0,повар
470056,0,0,повар
36879,0,0,повар
427376,0,0,повар
33035,0,0,повар
414978,0,0,повар
416204,0,0,повар
216828,0,0,повар
347393,0,0,повар
425171,0,0,повар
389360,0,0,повар
386976,0,0,повар
326843,0,0,повар
256307,0,0,повар
394000,0,0,повар
110616,0,0,повар
278620,0,0,повар
23319,0,0,повар
194404,0,0,повар
457990,0,0,повар
363784,0,0,повар
421394,0,0,повар
55506,0,0,повар
316485,0,0,повар
269104,0,0,повар
428191,0,0,повар
110836,0,0,повар
373776,0,0,повар
107503,0,0,повар
413481,0,0,повар
103186,0,0,повар
333439,0,0,повар
374083,0,0,повар
307349,0,0,повар
303546,0,0,повар
299703,0,0,повар
56203,0,0,повар
71958,0,0,повар
115440,0,0,повар
135070,0,0,повар
104840,0,0,повар
222356,0,0,повар
65686,0,0,повар
301176,0,0,повар
465901,0,0,повар
296786,0,0,повар
220973,0,0,повар
210069,0,0,повар
361645,0,0,повар
284333,0,0,повар
160115,0,0,повар
263411,0,0,повар
20623,0,0,повар
308174,0,0,повар
373626,0,0,повар
181078,0,0,повар
399574,0,0,повар
469556,0,0,повар
216703,0,0,повар
353240,0,0,повар
443398,0,0,повар
46029,0,0,повар
282900,0,0,повар
368276,0,0,повар
12070,0,0,повар
220551,0,0,повар
166718,0,0,повар
34830,0,0,повар
375456,0,0,повар
212069,0,0,повар
208736,0,0,повар
81404,0,0,повар
360419,0,0,повар
83174,0,0,повар
292742,0,0,повар
1279,0,0,повар
148002,0,0,повар
132688,0,0,повар
419383,0,0,повар
424146,0,0,повар
376424,0,0,повар
300556,0,0,повар
23796,0,0,повар
430877,0,0,повар
314496,0,0,повар
185851,0,0,повар
205915,0,0,повар
299653,0,0,повар
385571,0,0,повар
270101,0,0,повар
423624,0,0,повар
115291,0,0,повар
468729,0,0,повар
219586,0,0,повар
149662,0,0,повар
280807,0,0,повар
222598,0,0,повар
203785,0,0,повар
298336,0,0,повар
222841,0,0,повар
383419,0,0,повар
260744,0,0,повар
406883,0,0,повар
174935,0,0,повар
397060,0,0,повар
446213,0,0,повар
65698,0,0,повар
428630,0,0,повар
165934,0,0,повар
257416,0,0,повар
32253,0,0,повар
447309,0,0,повар
357852,0,0,повар
420421,0,0,повар
231690,0,0,повар
96588,0,0,повар
348235,0,0,повар
319383,0,0,повар
388102,0,0,повар
431659,0,0,повар
406353,0,0,повар
97307,0,0,повар
400967,0,0,повар
196363,0,0,повар
47925,0,0,повар
194747,0,0,повар
145141,0,0,повар
238351,0,0,повар
327309,0,0,повар
420832,0,0,повар
4317,0,0,повар
388914,0,0,повар
192292,0,0,повар
204532,0,0,повар
72173,0,0,повар
169114,0,0,повар
428080,0,0,повар
97787,0,0,повар
107877,0,0,повар
449779,0,0,повар
119569,0,0,повар
177485,0,0,повар
170970,0,0,повар
365725,0,0,повар
76388,0,0,повар
6663,0,0,повар
119511,0,0,повар
444908,0,0,повар
423869,0,0,повар
291141,0,0,повар
372879,0,0,повар
383243,0,0,повар
60287,0,0,повар
433755,0,0,повар
413494,0,0,повар
439273,0,0,повар
227797,0,0,повар
358869,0,0,повар
201888,0,0,повар
448700,0,0,повар
83843,0,0,повар
391341,0,0,повар
329883,0,0,повар
239292,0,0,повар
62596,0,0,повар
161389,0,0,повар
270293,0,0,повар
147606,0,0,повар
246947,0,0,повар
385862,0,0,повар
74264,0,0,повар
88311,0,0,повар
154063,0,0,повар
188470,0,0,повар
219661,0,0,повар
265891,0,0,повар
97515,0,0,повар
334598,0,0,повар
239479,0,0,повар
157341,0,0,повар
181422,0,0,повар
348818,0,0,повар
339147,0,0,повар
117533,0,0,повар
188242,0,0,повар
406831,0,0,повар
436378,0,0,повар
128181,0,0,повар
72041,0,0,повар
137423,0,0,повар
29806,0,0,повар
169073,0,0,повар
282872,0,0,повар
117399,0,0,повар
409352,0,0,повар
262740,0,0,повар
414089,0,0,повар
129744,0,0,повар
370763,0,0,повар
470473,0,0,повар
117050,0,0,повар
348471,0,0,повар
46050,0,0,повар
376864,0,0,повар
318267,0,0,повар
38809,0,0,повар
47963,0,0,повар
81326,0,0,повар
379615,0,0,повар
168104,0,0,повар
28527,0,0,повар
469967,0,0,повар
432345,0,0,повар
337661,0,0,повар
180295,0,0,повар
379039,0,0,повар
207978,0,0,повар
13704,0,0,повар
468223,0,0,повар
439098,0,0,повар
753,0,0,повар
268995,0,0,повар
370662,0,0,повар
437768,0,0,повар
417586,0,0,повар
137828,0,0,повар
327079,0,0,повар
180924,0,0,повар
104782,0,0,повар
124540,0,0,повар
297763,0,0,повар
286075,0,0,повар
399039,0,0,повар
23463,0,0,повар
278440,0,0,повар
214649,0,0,повар
434545,0,0,повар
469013,0,0,повар
226833,0,0,повар
89158,0,0,повар
414409,0,0,повар
